Network Category,Time Step,Robot ID,X, Y,Degree, SD Est
12-Ring,28,5,43.30127,-75,2,2
12-Ring,28,6,0,-100,2,2
12-Ring,28,7,-43.30127,-75,2,2
12-Ring,28,8,-86.60254,-50,2,2
12-Ring,28,9,-100,0,2,2
12-Ring,28,10,-86.60254,50,2,2
12-Ring,28,11,-43.30127,75,2,2
12-Ring,29,0,0,100,2,2
12-Ring,29,1,43.30127,75,2,2
12-Ring,29,2,86.60254,50,2,2
12-Ring,29,3,100,0,2,2
12-Ring,29,4,86.60254,-50,2,2
12-Ring,29,5,43.30127,-75,2,2
12-Ring,29,6,0,-100,2,2
12-Ring,29,7,-43.30127,-75,2,2
12-Ring,29,8,-86.60254,-50,2,2
12-Ring,29,9,-100,0,2,2
12-Ring,29,10,-86.60254,50,2,2
12-Ring,29,11,-43.30127,75,2,2
12-Ring,30,0,0,100,2,2
12-Ring,30,1,43.30127,75,2,2
12-Ring,30,2,86.60254,50,2,2
12-Ring,30,3,100,0,2,2
12-Ring,30,4,86.60254,-50,2,2
12-Ring,30,5,43.30127,-75,2,2
12-Ring,30,6,0,-100,2,2
12-Ring,30,7,-43.30127,-75,2,2
12-Ring,30,8,-86.60254,-50,2,2
12-Ring,30,9,-100,0,2,2
12-Ring,30,10,-86.60254,50,2,2
12-Ring,30,11,-43.30127,75,2,2
12-Ring,31,0,0,100,2,2
12-Ring,31,1,43.30127,75,2,2
12-Ring,31,2,86.60254,50,2,2
12-Ring,31,3,100,0,2,2
12-Ring,31,4,86.60254,-50,2,2
12-Ring,31,5,43.30127,-75,2,2
12-Ring,31,6,0,-100,2,2
12-Ring,31,7,-43.30127,-75,2,2
12-Ring,31,8,-86.60254,-50,2,2
12-Ring,31,9,-100,0,2,2
12-Ring,31,10,-86.60254,50,2,2
12-Ring,31,11,-43.30127,75,2,2
12-Ring,32,0,0,100,2,2
12-Ring,32,1,43.30127,75,2,2
12-Ring,32,2,86.60254,50,2,2
12-Ring,32,3,100,0,2,2
12-Ring,32,4,86.60254,-50,2,2
12-Ring,32,5,43.30127,-75,2,2
12-Ring,32,6,0,-100,2,2
12-Ring,32,7,-43.30127,-75,2,2
12-Ring,32,8,-86.60254,-50,2,2
12-Ring,32,9,-100,0,2,2
12-Ring,32,10,-86.60254,50,2,2
12-Ring,32,11,-43.30127,75,2,2
12-Ring,33,0,0,100,2,2
12-Ring,33,1,43.30127,75,2,2
12-Ring,33,2,86.60254,50,2,2
12-Ring,33,3,100,0,2,2
12-Ring,33,4,86.60254,-50,2,2
12-Ring,33,5,43.30127,-75,2,2
12-Ring,33,6,0,-100,2,2
12-Ring,33,7,-43.30127,-75,2,2
12-Ring,33,8,-86.60254,-50,2,2
12-Ring,33,9,-100,0,2,2
12-Ring,33,10,-86.60254,50,2,2
12-Ring,33,11,-43.30127,75,2,2
12-Ring,34,0,0,100,2,2
12-Ring,34,1,43.30127,75,2,2
12-Ring,34,2,86.60254,50,2,2
12-Ring,34,3,100,0,2,2
12-Ring,34,4,86.60254,-50,2,2
12-Ring,34,5,43.30127,-75,2,2
12-Ring,34,6,0,-100,2,2
12-Ring,34,7,-43.30127,-75,2,2
12-Ring,34,8,-86.60254,-50,2,2
12-Ring,34,9,-100,0,2,2
12-Ring,34,10,-86.60254,50,2,2
12-Ring,34,11,-43.30127,75,2,2
12-Ring,35,0,0,100,2,2
12-Ring,35,1,43.30127,75,2,2
12-Ring,35,2,86.60254,50,2,2
12-Ring,35,3,100,0,2,2
12-Ring,35,4,86.60254,-50,2,2
12-Ring,35,5,43.30127,-75,2,2
12-Ring,35,6,0,-100,2,2
12-Ring,35,7,-43.30127,-75,2,2
12-Ring,35,8,-86.60254,-50,2,2
12-Ring,35,9,-100,0,2,2
12-Ring,35,10,-86.60254,50,2,2
12-Ring,35,11,-43.30127,75,2,2
12-Ring,36,0,0,100,2,2
12-Ring,36,1,43.30127,75,2,2
12-Ring,36,2,86.60254,50,2,2
12-Ring,36,3,100,0,2,2
12-Ring,36,4,86.60254,-50,2,2
12-Ring,36,5,43.30127,-75,2,2
12-Ring,36,6,0,-100,2,2
12-Ring,36,7,-43.30127,-75,2,2
12-Ring,36,8,-86.60254,-50,2,2
12-Ring,36,9,-100,0,2,2
12-Ring,36,10,-86.60254,50,2,2
12-Ring,36,11,-43.30127,75,2,2
12-Ring,37,0,0,100,2,2
12-Ring,37,1,43.30127,75,2,2
12-Ring,37,2,86.60254,50,2,2
12-Ring,37,3,100,0,2,2
12-Ring,37,4,86.60254,-50,2,2
12-Ring,37,5,43.30127,-75,2,2
12-Ring,37,6,0,-100,2,2
12-Ring,37,7,-43.30127,-75,2,2
12-Ring,37,8,-86.60254,-50,2,2
12-Ring,37,9,-100,0,2,2
12-Ring,37,10,-86.60254,50,2,2
12-Ring,37,11,-43.30127,75,2,2
12-Ring,38,0,0,100,2,2
12-Ring,38,1,43.30127,75,2,2
12-Ring,38,2,86.60254,50,2,2
12-Ring,38,3,100,0,2,2
12-Ring,38,4,86.60254,-50,2,2
12-Ring,38,5,43.30127,-75,2,2
12-Ring,38,6,0,-100,2,2
12-Ring,38,7,-43.30127,-75,2,2
12-Ring,38,8,-86.60254,-50,2,2
12-Ring,38,9,-100,0,2,2
12-Ring,38,10,-86.60254,50,2,2
12-Ring,38,11,-43.30127,75,2,2
12-Ring,39,0,0,100,2,2
12-Ring,39,1,43.30127,75,2,2
12-Ring,39,2,86.60254,50,2,2
12-Ring,39,3,100,0,2,2
12-Ring,39,4,86.60254,-50,2,2
12-Ring,39,5,43.30127,-75,2,2
12-Ring,39,6,0,-100,2,2
12-Ring,39,7,-43.30127,-75,2,2
12-Ring,39,8,-86.60254,-50,2,2
12-Ring,39,9,-100,0,2,2
12-Ring,39,10,-86.60254,50,2,2
12-Ring,39,11,-43.30127,75,2,2
12-Ring,40,0,0,100,2,2
12-Ring,40,1,43.30127,75,2,2
12-Ring,40,2,86.60254,50,2,2
12-Ring,40,3,100,0,2,2
12-Ring,40,4,86.60254,-50,2,2
12-Ring,40,5,43.30127,-75,2,2
12-Ring,40,6,0,-100,2,2
12-Ring,40,7,-43.30127,-75,2,2
12-Ring,40,8,-86.60254,-50,2,2
12-Ring,40,9,-100,0,2,2
12-Ring,40,10,-86.60254,50,2,2
12-Ring,40,11,-43.30127,75,2,2
12-Ring,41,0,0,100,2,2
12-Ring,41,1,43.30127,75,2,2
12-Ring,41,2,86.60254,50,2,2
12-Ring,41,3,100,0,2,2
12-Ring,41,4,86.60254,-50,2,2
12-Ring,41,5,43.30127,-75,2,2
12-Ring,41,6,0,-100,2,2
12-Ring,41,7,-43.30127,-75,2,2
12-Ring,41,8,-86.60254,-50,2,2
12-Ring,41,9,-100,0,2,2
12-Ring,41,10,-86.60254,50,2,2
12-Ring,41,11,-43.30127,75,2,2
12-Ring,42,0,0,100,2,2
12-Ring,42,1,43.30127,75,2,2
12-Ring,42,2,86.60254,50,2,2
12-Ring,42,3,100,0,2,2
12-Ring,42,4,86.60254,-50,2,2
12-Ring,42,5,43.30127,-75,2,2
12-Ring,42,6,0,-100,2,2
12-Ring,42,7,-43.30127,-75,2,2
12-Ring,42,8,-86.60254,-50,2,2
12-Ring,42,9,-100,0,2,2
12-Ring,42,10,-86.60254,50,2,2
12-Ring,42,11,-43.30127,75,2,2
12-Ring,43,0,0,100,2,2
12-Ring,43,1,43.30127,75,2,2
12-Ring,43,2,86.60254,50,2,2
12-Ring,43,3,100,0,2,2
12-Ring,43,4,86.60254,-50,2,2
12-Ring,43,5,43.30127,-75,2,2
12-Ring,43,6,0,-100,2,2
12-Ring,43,7,-43.30127,-75,2,2
12-Ring,43,8,-86.60254,-50,2,2
12-Ring,43,9,-100,0,2,2
12-Ring,43,10,-86.60254,50,2,2
12-Ring,43,11,-43.30127,75,2,2
12-Ring,44,0,0,100,2,2
12-Ring,44,1,43.30127,75,2,2
12-Ring,44,2,86.60254,50,2,2
12-Ring,44,3,100,0,2,2
12-Ring,44,4,86.60254,-50,2,2
12-Ring,44,5,43.30127,-75,2,2
12-Ring,44,6,0,-100,2,2
12-Ring,44,7,-43.30127,-75,2,2
12-Ring,44,8,-86.60254,-50,2,2
12-Ring,44,9,-100,0,2,2
12-Ring,44,10,-86.60254,50,2,2
12-Ring,44,11,-43.30127,75,2,2
12-Ring,45,0,0,100,2,2
12-Ring,45,1,43.30127,75,2,2
12-Ring,45,2,86.60254,50,2,2
12-Ring,45,3,100,0,2,2
12-Ring,45,4,86.60254,-50,2,2
12-Ring,45,5,43.30127,-75,2,2
12-Ring,45,6,0,-100,2,2
12-Ring,45,7,-43.30127,-75,2,2
12-Ring,45,8,-86.60254,-50,2,2
12-Ring,45,9,-100,0,2,2
12-Ring,45,10,-86.60254,50,2,2
12-Ring,45,11,-43.30127,75,2,2
12-Ring,46,0,0,100,2,2
12-Ring,46,1,43.30127,75,2,2
12-Ring,46,2,86.60254,50,2,2
12-Ring,46,3,100,0,2,2
12-Ring,46,4,86.60254,-50,2,2
12-Ring,46,5,43.30127,-75,2,2
12-Ring,46,6,0,-100,2,2
12-Ring,46,7,-43.30127,-75,2,2
12-Ring,46,8,-86.60254,-50,2,2
12-Ring,46,9,-100,0,2,2
12-Ring,46,10,-86.60254,50,2,2
12-Ring,46,11,-43.30127,75,2,2
12-Ring,47,0,0,100,2,2
12-Ring,47,1,43.30127,75,2,2
12-Ring,47,2,86.60254,50,2,2
12-Ring,47,3,100,0,2,2
12-Ring,47,4,86.60254,-50,2,2
12-Ring,47,5,43.30127,-75,2,2
12-Ring,47,6,0,-100,2,2
12-Ring,47,7,-43.30127,-75,2,2
12-Ring,47,8,-86.60254,-50,2,2
12-Ring,47,9,-100,0,2,2
12-Ring,47,10,-86.60254,50,2,2
12-Ring,47,11,-43.30127,75,2,2
12-Ring,48,0,0,100,2,2
12-Ring,48,1,43.30127,75,2,2
12-Ring,48,2,86.60254,50,2,2
12-Ring,48,3,100,0,2,2
12-Ring,48,4,86.60254,-50,2,2
12-Ring,48,5,43.30127,-75,2,2
12-Ring,48,6,0,-100,2,2
12-Ring,48,7,-43.30127,-75,2,2
12-Ring,48,8,-86.60254,-50,2,2
12-Ring,48,9,-100,0,2,2
12-Ring,48,10,-86.60254,50,2,2
12-Ring,48,11,-43.30127,75,2,2
12-Ring,49,0,0,100,2,2
12-Ring,49,1,43.30127,75,2,2
12-Ring,49,2,86.60254,50,2,2
12-Ring,49,3,100,0,2,2
12-Ring,49,4,86.60254,-50,2,2
12-Ring,49,5,43.30127,-75,2,2
12-Ring,49,6,0,-100,2,2
12-Ring,49,7,-43.30127,-75,2,2
12-Ring,49,8,-86.60254,-50,2,2
12-Ring,49,9,-100,0,2,2
12-Ring,49,10,-86.60254,50,2,2
12-Ring,49,11,-43.30127,75,2,2
12-Ring,50,0,0,100,2,2
12-Ring,50,1,43.30127,75,2,2
12-Ring,50,2,86.60254,50,2,2
12-Ring,50,3,100,0,2,2
12-Ring,50,4,86.60254,-50,2,2
12-Ring,50,5,43.30127,-75,2,2
12-Ring,50,6,0,-100,2,2
12-Ring,50,7,-43.30127,-75,2,2
12-Ring,50,8,-86.60254,-50,2,2
12-Ring,50,9,-100,0,2,2
12-Ring,50,10,-86.60254,50,2,2
12-Ring,50,11,-43.30127,75,2,2
12-Ring,51,0,0,100,2,2
12-Ring,51,1,43.30127,75,2,2
12-Ring,51,2,86.60254,50,2,2
12-Ring,51,3,100,0,2,2
12-Ring,51,4,86.60254,-50,2,2
12-Ring,51,5,43.30127,-75,2,2
12-Ring,51,6,0,-100,2,2
12-Ring,51,7,-43.30127,-75,2,2
12-Ring,51,8,-86.60254,-50,2,2
12-Ring,51,9,-100,0,2,2
12-Ring,51,10,-86.60254,50,2,2
12-Ring,51,11,-43.30127,75,2,2
12-Ring,52,0,0,100,2,2
12-Ring,52,1,43.30127,75,2,2
12-Ring,52,2,86.60254,50,2,2
12-Ring,52,3,100,0,2,2
12-Ring,52,4,86.60254,-50,2,2
12-Ring,52,5,43.30127,-75,2,2
12-Ring,52,6,0,-100,2,2
12-Ring,52,7,-43.30127,-75,2,2
12-Ring,52,8,-86.60254,-50,2,2
12-Ring,52,9,-100,0,2,2
12-Ring,52,10,-86.60254,50,2,2
12-Ring,52,11,-43.30127,75,2,2
12-Ring,53,0,0,100,2,2
12-Ring,53,1,43.30127,75,2,2
12-Ring,53,2,86.60254,50,2,2
12-Ring,53,3,100,0,2,2
12-Ring,53,4,86.60254,-50,2,2
12-Ring,53,5,43.30127,-75,2,2
12-Ring,53,6,0,-100,2,2
12-Ring,53,7,-43.30127,-75,2,2
12-Ring,53,8,-86.60254,-50,2,2
12-Ring,53,9,-100,0,2,2
12-Ring,53,10,-86.60254,50,2,2
12-Ring,53,11,-43.30127,75,2,2
12-Ring,54,0,0,100,2,2
12-Ring,54,1,43.30127,75,2,2
12-Ring,54,2,86.60254,50,2,2
12-Ring,54,3,100,0,2,2
12-Ring,54,4,86.60254,-50,2,2
12-Ring,54,5,43.30127,-75,2,2
12-Ring,54,6,0,-100,2,2
12-Ring,54,7,-43.30127,-75,2,2
12-Ring,54,8,-86.60254,-50,2,2
12-Ring,54,9,-100,0,2,2
12-Ring,54,10,-86.60254,50,2,2
12-Ring,54,11,-43.30127,75,2,2
12-Ring,55,0,0,100,2,2
12-Ring,55,1,43.30127,75,2,2
12-Ring,55,2,86.60254,50,2,2
12-Ring,55,3,100,0,2,2
12-Ring,55,4,86.60254,-50,2,2
12-Ring,55,5,43.30127,-75,2,2
12-Ring,55,6,0,-100,2,2
12-Ring,55,7,-43.30127,-75,2,2
12-Ring,55,8,-86.60254,-50,2,2
12-Ring,55,9,-100,0,2,2
12-Ring,55,10,-86.60254,50,2,2
12-Ring,55,11,-43.30127,75,2,2
12-Ring,56,0,0,100,2,2
12-Ring,56,1,43.30127,75,2,2
12-Ring,56,2,86.60254,50,2,2
12-Ring,56,3,100,0,2,2
12-Ring,56,4,86.60254,-50,2,2
12-Ring,56,5,43.30127,-75,2,2
12-Ring,56,6,0,-100,2,2
12-Ring,56,7,-43.30127,-75,2,2
12-Ring,56,8,-86.60254,-50,2,2
12-Ring,56,9,-100,0,2,2
12-Ring,56,10,-86.60254,50,2,2
12-Ring,56,11,-43.30127,75,2,2
12-Ring,57,0,0,100,2,2
12-Ring,57,1,43.30127,75,2,2
12-Ring,57,2,86.60254,50,2,2
12-Ring,57,3,100,0,2,2
12-Ring,57,4,86.60254,-50,2,2
12-Ring,57,5,43.30127,-75,2,2
12-Ring,57,6,0,-100,2,2
12-Ring,57,7,-43.30127,-75,2,2
12-Ring,57,8,-86.60254,-50,2,2
12-Ring,57,9,-100,0,2,2
12-Ring,57,10,-86.60254,50,2,2
12-Ring,57,11,-43.30127,75,2,2
12-Ring,58,0,0,100,2,2
12-Ring,58,1,43.30127,75,2,2
12-Ring,58,2,86.60254,50,2,2
12-Ring,58,3,100,0,2,2
12-Ring,58,4,86.60254,-50,2,2
12-Ring,58,5,43.30127,-75,2,2
12-Ring,58,6,0,-100,2,2
12-Ring,58,7,-43.30127,-75,2,2
12-Ring,58,8,-86.60254,-50,2,2
12-Ring,58,9,-100,0,2,2
12-Ring,58,10,-86.60254,50,2,2
12-Ring,58,11,-43.30127,75,2,2
12-Ring,59,0,0,100,2,2
12-Ring,59,1,43.30127,75,2,2
12-Ring,59,2,86.60254,50,2,2
12-Ring,59,3,100,0,2,2
12-Ring,59,4,86.60254,-50,2,2
12-Ring,59,5,43.30127,-75,2,2
12-Ring,59,6,0,-100,2,2
12-Ring,59,7,-43.30127,-75,2,2
12-Ring,59,8,-86.60254,-50,2,2
12-Ring,59,9,-100,0,2,2
12-Ring,59,10,-86.60254,50,2,2
12-Ring,59,11,-43.30127,75,2,2
12-Ring,60,0,0,100,2,2
12-Ring,60,1,43.30127,75,2,2
12-Ring,60,2,86.60254,50,2,2
12-Ring,60,3,100,0,2,2
12-Ring,60,4,86.60254,-50,2,2
12-Ring,60,5,43.30127,-75,2,2
12-Ring,60,6,0,-100,2,2
12-Ring,60,7,-43.30127,-75,2,2
12-Ring,60,8,-86.60254,-50,2,2
12-Ring,60,9,-100,0,2,2
12-Ring,60,10,-86.60254,50,2,2
12-Ring,60,11,-43.30127,75,2,2
12-Ring,61,0,0,100,2,2
12-Ring,61,1,43.30127,75,2,2
12-Ring,61,2,86.60254,50,2,2
12-Ring,61,3,100,0,2,2
12-Ring,61,4,86.60254,-50,2,2
12-Ring,61,5,43.30127,-75,2,2
12-Ring,61,6,0,-100,2,2
12-Ring,61,7,-43.30127,-75,2,2
12-Ring,61,8,-86.60254,-50,2,2
12-Ring,61,9,-100,0,2,2
12-Ring,61,10,-86.60254,50,2,2
12-Ring,61,11,-43.30127,75,2,2
12-Ring,62,0,0,100,2,2
12-Ring,62,1,43.30127,75,2,2
12-Ring,62,2,86.60254,50,2,2
12-Ring,62,3,100,0,2,2
12-Ring,62,4,86.60254,-50,2,2
12-Ring,62,5,43.30127,-75,2,2
12-Ring,62,6,0,-100,2,2
12-Ring,62,7,-43.30127,-75,2,2
12-Ring,62,8,-86.60254,-50,2,2
12-Ring,62,9,-100,0,2,2
12-Ring,62,10,-86.60254,50,2,2
12-Ring,62,11,-43.30127,75,2,2
12-Ring,63,0,0,100,2,2
12-Ring,63,1,43.30127,75,2,2
12-Ring,63,2,86.60254,50,2,2
12-Ring,63,3,100,0,2,2
12-Ring,63,4,86.60254,-50,2,2
12-Ring,63,5,43.30127,-75,2,2
12-Ring,63,6,0,-100,2,2
12-Ring,63,7,-43.30127,-75,2,2
12-Ring,63,8,-86.60254,-50,2,2
12-Ring,63,9,-100,0,2,2
12-Ring,63,10,-86.60254,50,2,2
12-Ring,63,11,-43.30127,75,2,2
12-Ring,64,0,0,100,2,2
12-Ring,64,1,43.30127,75,2,2
12-Ring,64,2,86.60254,50,2,2
12-Ring,64,3,100,0,2,2
12-Ring,64,4,86.60254,-50,2,2
12-Ring,64,5,43.30127,-75,2,2
12-Ring,64,6,0,-100,2,2
12-Ring,64,7,-43.30127,-75,2,2
12-Ring,64,8,-86.60254,-50,2,2
12-Ring,64,9,-100,0,2,2
12-Ring,64,10,-86.60254,50,2,2
12-Ring,64,11,-43.30127,75,2,2
12-Ring,65,0,0,100,2,2
12-Ring,65,1,43.30127,75,2,2
12-Ring,65,2,86.60254,50,2,2
12-Ring,65,3,100,0,2,2
12-Ring,65,4,86.60254,-50,2,2
12-Ring,65,5,43.30127,-75,2,2
12-Ring,65,6,0,-100,2,2
12-Ring,65,7,-43.30127,-75,2,2
12-Ring,65,8,-86.60254,-50,2,2
12-Ring,65,9,-100,0,2,2
12-Ring,65,10,-86.60254,50,2,2
12-Ring,65,11,-43.30127,75,2,2
12-Ring,66,0,0,100,2,2
12-Ring,66,1,43.30127,75,2,2
12-Ring,66,2,86.60254,50,2,2
12-Ring,66,3,100,0,2,2
12-Ring,66,4,86.60254,-50,2,2
12-Ring,66,5,43.30127,-75,2,2
12-Ring,66,6,0,-100,2,2
12-Ring,66,7,-43.30127,-75,2,2
12-Ring,66,8,-86.60254,-50,2,2
12-Ring,66,9,-100,0,2,2
12-Ring,66,10,-86.60254,50,2,2
12-Ring,66,11,-43.30127,75,2,2
12-Ring,67,0,0,100,2,2
12-Ring,67,1,43.30127,75,2,2
12-Ring,67,2,86.60254,50,2,2
12-Ring,67,3,100,0,2,2
12-Ring,67,4,86.60254,-50,2,2
12-Ring,67,5,43.30127,-75,2,2
12-Ring,67,6,0,-100,2,2
12-Ring,67,7,-43.30127,-75,2,2
12-Ring,67,8,-86.60254,-50,2,2
12-Ring,67,9,-100,0,2,2
12-Ring,67,10,-86.60254,50,2,2
12-Ring,67,11,-43.30127,75,2,2
12-Ring,68,0,0,100,2,2
12-Ring,68,1,43.30127,75,2,2
12-Ring,68,2,86.60254,50,2,2
12-Ring,68,3,100,0,2,2
12-Ring,68,4,86.60254,-50,2,2
12-Ring,68,5,43.30127,-75,2,2
12-Ring,68,6,0,-100,2,2
12-Ring,68,7,-43.30127,-75,2,2
12-Ring,68,8,-86.60254,-50,2,2
12-Ring,68,9,-100,0,2,2
12-Ring,68,10,-86.60254,50,2,2
12-Ring,68,11,-43.30127,75,2,2
12-Ring,69,0,0,100,2,2
12-Ring,69,1,43.30127,75,2,2
12-Ring,69,2,86.60254,50,2,2
12-Ring,69,3,100,0,2,2
12-Ring,69,4,86.60254,-50,2,2
12-Ring,69,5,43.30127,-75,2,2
12-Ring,69,6,0,-100,2,2
12-Ring,69,7,-43.30127,-75,2,2
12-Ring,69,8,-86.60254,-50,2,2
12-Ring,69,9,-100,0,2,2
12-Ring,69,10,-86.60254,50,2,2
12-Ring,69,11,-43.30127,75,2,2
12-Ring,70,0,0,100,2,2
12-Ring,70,1,43.30127,75,2,2
12-Ring,70,2,86.60254,50,2,2
12-Ring,70,3,100,0,2,2
12-Ring,70,4,86.60254,-50,2,2
12-Ring,70,5,43.30127,-75,2,2
12-Ring,70,6,0,-100,2,2
12-Ring,70,7,-43.30127,-75,2,2
12-Ring,70,8,-86.60254,-50,2,2
12-Ring,70,9,-100,0,2,2
12-Ring,70,10,-86.60254,50,2,2
12-Ring,70,11,-43.30127,75,2,2
12-Ring,71,0,0,100,2,2
12-Ring,71,1,43.30127,75,2,2
12-Ring,71,2,86.60254,50,2,2
12-Ring,71,3,100,0,2,2
12-Ring,71,4,86.60254,-50,2,2
12-Ring,71,5,43.30127,-75,2,2
12-Ring,71,6,0,-100,2,2
12-Ring,71,7,-43.30127,-75,2,2
12-Ring,71,8,-86.60254,-50,2,2
12-Ring,71,9,-100,0,2,2
12-Ring,71,10,-86.60254,50,2,2
12-Ring,71,11,-43.30127,75,2,2
12-Ring,72,0,0,100,2,2
12-Ring,72,1,43.30127,75,2,2
12-Ring,72,2,86.60254,50,2,2
12-Ring,72,3,100,0,2,2
12-Ring,72,4,86.60254,-50,2,2
12-Ring,72,5,43.30127,-75,2,2
12-Ring,72,6,0,-100,2,2
12-Ring,72,7,-43.30127,-75,2,2
12-Ring,72,8,-86.60254,-50,2,2
12-Ring,72,9,-100,0,2,2
12-Ring,72,10,-86.60254,50,2,2
12-Ring,72,11,-43.30127,75,2,2
12-Ring,73,0,0,100,2,2
12-Ring,73,1,43.30127,75,2,2
12-Ring,73,2,86.60254,50,2,2
12-Ring,73,3,100,0,2,2
12-Ring,73,4,86.60254,-50,2,2
12-Ring,73,5,43.30127,-75,2,2
12-Ring,73,6,0,-100,2,2
12-Ring,73,7,-43.30127,-75,2,2
12-Ring,73,8,-86.60254,-50,2,2
12-Ring,73,9,-100,0,2,2
12-Ring,73,10,-86.60254,50,2,2
12-Ring,73,11,-43.30127,75,2,2
12-Ring,74,0,0,100,2,2
12-Ring,74,1,43.30127,75,2,2
12-Ring,74,2,86.60254,50,2,2
12-Ring,74,3,100,0,2,2
12-Ring,74,4,86.60254,-50,2,2
12-Ring,74,5,43.30127,-75,2,2
12-Ring,74,6,0,-100,2,2
12-Ring,74,7,-43.30127,-75,2,2
12-Ring,74,8,-86.60254,-50,2,2
12-Ring,74,9,-100,0,2,2
12-Ring,74,10,-86.60254,50,2,2
12-Ring,74,11,-43.30127,75,2,2
12-Ring,75,0,0,100,2,2
12-Ring,75,1,43.30127,75,2,2
12-Ring,75,2,86.60254,50,2,2
12-Ring,75,3,100,0,2,2
12-Ring,75,4,86.60254,-50,2,2
12-Ring,75,5,43.30127,-75,2,2
12-Ring,75,6,0,-100,2,2
12-Ring,75,7,-43.30127,-75,2,2
12-Ring,75,8,-86.60254,-50,2,2
12-Ring,75,9,-100,0,2,2
12-Ring,75,10,-86.60254,50,2,2
12-Ring,75,11,-43.30127,75,2,2
12-Ring,76,0,0,100,2,2
12-Ring,76,1,43.30127,75,2,2
12-Ring,76,2,86.60254,50,2,2
12-Ring,76,3,100,0,2,2
12-Ring,76,4,86.60254,-50,2,2
12-Ring,76,5,43.30127,-75,2,2
12-Ring,76,6,0,-100,2,2
12-Ring,76,7,-43.30127,-75,2,2
12-Ring,76,8,-86.60254,-50,2,2
12-Ring,76,9,-100,0,2,2
12-Ring,76,10,-86.60254,50,2,2
12-Ring,76,11,-43.30127,75,2,2
12-Ring,77,0,0,100,2,2
12-Ring,77,1,43.30127,75,2,2
12-Ring,77,2,86.60254,50,2,2
12-Ring,77,3,100,0,2,2
12-Ring,77,4,86.60254,-50,2,2
12-Ring,77,5,43.30127,-75,2,2
12-Ring,77,6,0,-100,2,2
12-Ring,77,7,-43.30127,-75,2,2
12-Ring,77,8,-86.60254,-50,2,2
12-Ring,77,9,-100,0,2,2
12-Ring,77,10,-86.60254,50,2,2
12-Ring,77,11,-43.30127,75,2,2
12-Ring,78,0,0,100,2,2
12-Ring,78,1,43.30127,75,2,2
12-Ring,78,2,86.60254,50,2,2
12-Ring,78,3,100,0,2,2
12-Ring,78,4,86.60254,-50,2,2
12-Ring,78,5,43.30127,-75,2,2
12-Ring,78,6,0,-100,2,2
12-Ring,78,7,-43.30127,-75,2,2
12-Ring,78,8,-86.60254,-50,2,2
12-Ring,78,9,-100,0,2,2
12-Ring,78,10,-86.60254,50,2,2
12-Ring,78,11,-43.30127,75,2,2
12-Ring,79,0,0,100,2,2
12-Ring,79,1,43.30127,75,2,2
12-Ring,79,2,86.60254,50,2,2
12-Ring,79,3,100,0,2,2
12-Ring,79,4,86.60254,-50,2,2
12-Ring,79,5,43.30127,-75,2,2
12-Ring,79,6,0,-100,2,2
12-Ring,79,7,-43.30127,-75,2,2
12-Ring,79,8,-86.60254,-50,2,2
12-Ring,79,9,-100,0,2,2
12-Ring,79,10,-86.60254,50,2,2
12-Ring,79,11,-43.30127,75,2,2
12-Ring,80,0,0,100,2,2
12-Ring,80,1,43.30127,75,2,2
12-Ring,80,2,86.60254,50,2,2
12-Ring,80,3,100,0,2,2
12-Ring,80,4,86.60254,-50,2,2
12-Ring,80,5,43.30127,-75,2,2
12-Ring,80,6,0,-100,2,2
12-Ring,80,7,-43.30127,-75,2,2
12-Ring,80,8,-86.60254,-50,2,2
12-Ring,80,9,-100,0,2,2
12-Ring,80,10,-86.60254,50,2,2
12-Ring,80,11,-43.30127,75,2,2
12-Ring,81,0,0,100,2,2
12-Ring,81,1,43.30127,75,2,2
12-Ring,81,2,86.60254,50,2,2
12-Ring,81,3,100,0,2,2
12-Ring,81,4,86.60254,-50,2,2
12-Ring,81,5,43.30127,-75,2,2
12-Ring,81,6,0,-100,2,2
12-Ring,81,7,-43.30127,-75,2,2
12-Ring,81,8,-86.60254,-50,2,2
12-Ring,81,9,-100,0,2,2
12-Ring,81,10,-86.60254,50,2,2
12-Ring,81,11,-43.30127,75,2,2
12-Ring,82,0,0,100,2,2
12-Ring,82,1,43.30127,75,2,2
12-Ring,82,2,86.60254,50,2,2
12-Ring,82,3,100,0,2,2
12-Ring,82,4,86.60254,-50,2,2
12-Ring,82,5,43.30127,-75,2,2
12-Ring,82,6,0,-100,2,2
12-Ring,82,7,-43.30127,-75,2,2
12-Ring,82,8,-86.60254,-50,2,2
12-Ring,82,9,-100,0,2,2
12-Ring,82,10,-86.60254,50,2,2
12-Ring,82,11,-43.30127,75,2,2
12-Ring,83,0,0,100,2,2
12-Ring,83,1,43.30127,75,2,2
12-Ring,83,2,86.60254,50,2,2
12-Ring,83,3,100,0,2,2
12-Ring,83,4,86.60254,-50,2,2
12-Ring,83,5,43.30127,-75,2,2
12-Ring,83,6,0,-100,2,2
12-Ring,83,7,-43.30127,-75,2,2
12-Ring,83,8,-86.60254,-50,2,2
12-Ring,83,9,-100,0,2,2
12-Ring,83,10,-86.60254,50,2,2
12-Ring,83,11,-43.30127,75,2,2
12-Ring,84,0,0,100,2,2
12-Ring,84,1,43.30127,75,2,2
12-Ring,84,2,86.60254,50,2,2
